release_id,title,status,release_date,country,artists,retrieved_label_name,query_label_name
570a6ed6-1cbb-4dbc-9c7c-cf915e30d667,LOVE SIGN,Official,2016-08-23,KR,LABOUM,NEGA NETWORK,Nega Network
5e8a5f9f-acda-4f6c-b1ae-a8cb3826ced1,MIRYO AKA JOHONEY,Official,2012-02-01,KR,미료,NEGA NETWORK,Nega Network
60490b0e-8e4d-4ec4-b63a-b82f674ae124,Hot Shot,Official,2011-08-16,KR,Brown Eyed Girls,NEGA NETWORK,Nega Network
639269f7-2935-4ccd-ad23-0308a80a9b6b,MIRYO AKA JOHONEY,Official,2012-02-01,KR,미료,NEGA NETWORK,Nega Network
661a7d7d-e7cb-4ac7-9946-6d14204a3c38,Candy Man,Official,2009-07-09,KR,Brown Eyed Girls,NEGA NETWORK,Nega Network
667700db-fdfe-4836-9e9f-22eed66f563a,Hold The Line,Official,2006-05-03,KR,"Brown Eyed Girls, 조PD",NEGA NETWORK,Nega Network
6c1b2ff8-d744-4900-9893-30e487008a5b,Sound-G .S.I.G.N.,Official,2009-10-29,KR,Brown Eyed Girls,NEGA NETWORK,Nega Network
6ed0e9e2-1524-4b2f-a18f-76fed44acf8f,Black Box,Official,2013-07-29,KR,Brown Eyed Girls,NEGA NETWORK,Nega Network
7886d03d-c596-427f-a49c-8a4a053b4d8d,"With L.O.V.E, BROWN EYED GIRLS",Official,2008-01-17,KR,Brown Eyed Girls,NEGA NETWORK,Nega Network
88305a58-2817-4c2a-ae03-656a3a665a08,Sixth Sense,Official,2011-09-23,KR,Brown Eyed Girls,NEGA NETWORK,Nega Network
89a9dcea-9334-4c21-a664-267422ef8a44,Hermosos Recuerdos,Official,2015-03-13,US,LUNAFLY,NEGA NETWORK,Nega Network
8e410c96-cf74-4a75-a135-b7b78d5c6789,Talk About S,Official,2012-10-05,KR,가인,NEGA NETWORK,Nega Network
8e5f6109-c1c8-48a0-a9de-304f8084ad50,[PETIT MACARON] DATA PACK,Official,2014-11-03,KR,LABOUM,NEGA NETWORK,Nega Network
9473ed31-75e9-4890-8d5e-1067d6fb8d38,Sound-G Sign,Official,2009-10-29,KR,Brown Eyed Girls,NEGA NETWORK,Nega Network
96b395ea-078e-410d-9078-653717b2211d,Step 2/4,Official,2010-10-08,KR,가인,NEGA NETWORK,Nega Network
98f143c3-330c-46d1-a7fc-bba5922031d6,Sound-G,Official,2009-07-21,KR,Brown Eyed Girls,NEGA NETWORK,Nega Network
995437cc-0cd0-4aed-ae36-3d0ec704ef87,Your Story,Official,2006-08-30,KR,Brown Eyed Girls,NEGA NETWORK,Nega Network
a04a31ff-7a34-4b2a-aba2-838f257d25a1,My Style,Official,2008-10-30,KR,Brown Eyed Girls,NEGA NETWORK,Nega Network
a32c34be-7543-4d0c-9444-bb8b39214467,맘마미아,Official,2010-08-20,US,"NARSHA, Sunny Hill",NEGA NETWORK,Nega Network
a84d0d08-894b-466b-ace6-09e82acbfcf5,Festa On Ice 2010,Official,2010-04-06,KR,Brown Eyed Girls,NEGA NETWORK,Nega Network
aa143b00-a951-45c4-84de-a29e66fe7942,떠나라 미스김,Official,2007-09-06,KR,Brown Eyed Girls,NEGA NETWORK,Nega Network
abe24e36-7141-4752-88bd-134ec9043f9b,클렌징크림,Official,2011-11-03,KR,Brown Eyed Girls,NEGA NETWORK,Nega Network
b377823d-68fc-427e-9289-602e3cb56964,Quiero Besarte,Official,2014-11-10,US,LUNAFLY,NEGA NETWORK,Nega Network
c4478e5b-84e6-4525-a875-be3a2bfd6fc6,Bad Temper,Official,2010-12-21,KR,가인,NEGA NETWORK,Nega Network
ca51f752-cfc9-4318-9c2e-bb01a0a02524,Your Story,Official,2006-03-02,KR,Brown Eyed Girls,NEGA NETWORK,Nega Network
cde6f562-77e4-4c2a-b45a-426e69252a13,Fresh Adventure,Official,2016-04-06,KR,LABOUM,NEGA NETWORK,Nega Network
cfd51b84-4ab1-42b5-89fb-6a05a6943bf5,Girl's Hot,Official,2009-07-21,KR,플라잉 걸스,NEGA NETWORK,Nega Network
d16df929-36f6-4125-b3ad-c5fd9d62ea25,우리 사랑하게 됐어요,Official,2009-12-16,KR,"가인, 조권",NEGA NETWORK,Nega Network
d2e73c5b-efe2-417a-bbcb-018da0895988,Step 2/4,Official,2010-10-08,KR,가인,NEGA NETWORK,Nega Network
d42ce59c-b7b5-4046-b5dd-31b05ea0e3e8,Narsha,Official,2010-07-08,XW,NARSHA,NEGA NETWORK,Nega Network
db68701d-0d67-4823-98d7-1788c1e84492,AALOW AALOW,Official,2015-12-06,KR,LABOUM,NEGA NETWORK,Nega Network
dbd5326e-cd39-4be3-9053-8118a0efeca0,"With L.O.V.E, BROWN EYED GIRLS",Official,2008-01-17,KR,Brown Eyed Girls,NEGA NETWORK,Nega Network
e60622ed-9bc1-46c9-8267-a8e593786ba0,Talk about S,Official,2012-10-05,KR,가인,NEGA NETWORK,Nega Network
e9f8a8d3-2d69-46d7-87b3-03543406137e,Sound-G,Official,2009-07-21,KR,Brown Eyed Girls,NEGA NETWORK,Nega Network
ecf86674-cd7b-44a5-846e-3e3c8ecd8945,Sugar Sugar,Official,2015-03-26,KR,LABOUM,NEGA NETWORK,Nega Network
ef5e6253-1703-418d-9c27-6c0bc586b78b,Narsha,Official,2010-07-09,KR,NARSHA,NEGA NETWORK,Nega Network
efba8171-3756-403f-af7e-b8826acadbd9,The Original,Official,2012-07-17,KR,Brown Eyed Girls,NEGA NETWORK,Nega Network
efe50ebc-6ac4-4321-9f8d-6c9feaa895b1,SKIRMISH,Official,2013-05-09,US,LC9,NEGA NETWORK,Nega Network
f0e9639f-d53e-43a7-8839-4ea0ffc91190,특별한 남자,Official,2014-03-10,KR,LUNAFLY,NEGA NETWORK,Nega Network
f411000f-a81c-4266-8f39-c42b78b02e23,NARSHA,Official,2010-07-09,KR,NARSHA,NEGA NETWORK,Nega Network
